fare_amount_predicted,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
7.501282287,2011-09-15 02:11:49 UTC,-73.977289,40.746808,-73.891366,40.751101,1
7.600619248,2011-09-15 02:11:49 UTC,-73.94539,40.808159,-73.86994,40.770211,1
9.000579112,2012-08-08 04:45:25 UTC,-73.947877,40.77487,-73.782317,40.648768,1
7.414107113,2011-05-19 16:01:41 UTC,-73.963217,40.775138,-73.976656,40.775377,1
7.433425366,2011-05-19 16:01:41 UTC,-73.960068,40.7702,-73.947106,40.777717,1
7.379158699,2011-05-19 16:01:41 UTC,-73.958048,40.773759,-73.951247,40.78261,1
7.774460393,2011-05-19 16:01:41 UTC,-73.96217,40.670009,-73.983713,40.755256,1
7.736002509,2009-12-27 04:00:09 UTC,-74.000667,40.729827,-73.981437,40.674983,1
6.741438667,2010-01-11 12:38:33 UTC,-74.005329,40.708153,-73.921506,40.826457,1
7.039707266,2010-01-11 12:38:33 UTC,-73.977657,40.754037,-73.997581,40.756554,1
6.795567278,2010-01-11 12:38:33 UTC,-73.992125,40.750094,-73.984186,40.755418,1
6.905306446,2010-01-11 12:38:33 UTC,-73.999439,40.718767,-74.005827,40.733105,1
6.944225046,2010-01-11 12:38:33 UTC,-73.964804,40.772848,-73.982413,40.775231,1
7.848103392,2010-10-16 09:26:33 UTC,-73.979184,40.784738,-73.906095,40.890696,1
7.054942778,2010-10-16 09:26:33 UTC,-73.980816,40.742636,-73.998267,40.734082,1
8.554380764,2014-07-25 18:06:37 UTC,-73.971724,40.757895,-73.982244,40.768345,1
8.49873418,2014-07-25 18:06:37 UTC,-73.975499,40.755592,-73.987396,40.738732,1
8.590974682,2014-07-25 18:06:37 UTC,-73.940695,40.793201,-73.967085,40.76292,1
8.973940842,2014-07-25 18:06:37 UTC,-74.010071,40.703328,-74.008103,40.714753,1
8.867528822,2014-07-25 18:06:37 UTC,-73.999883,40.720476,-74.006274,40.73941,1
7.303874139,2013-03-18 15:54:21 UTC,-74.006043,40.734961,-73.977479,40.746653,1
7.770771249,2013-03-18 15:54:21 UTC,-73.979513,40.734847,-73.975006,40.741757,1
6.816527543,2010-05-13 06:34:57 UTC,-73.990189,40.756666,-73.967197,40.757752,1
6.800544209,2010-05-13 06:34:57 UTC,-73.957543,40.774416,-73.972916,40.750307,1
7.342793952,2009-05-16 08:13:05 UTC,-73.952351,40.809718,-73.870712,40.773949,1
7.922801431,2014-05-13 21:07:29 UTC,-73.9848,40.748152,-73.986849,40.761185,1
8.117192242,2014-05-13 21:07:29 UTC,-73.979076,40.740523,-73.983344,40.721184,1
7.50511736,2010-04-23 16:10:29 UTC,-73.969432,40.764034,-73.968694,40.755134,1
7.637140206,2010-04-23 16:10:29 UTC,-73.89417,40.768492,-73.910327,40.775894,1
7.594225144,2010-04-23 16:10:29 UTC,-73.993537,40.731019,-73.994353,40.741211,1
8.5714447,2015-05-25 22:13:09 UTC,-73.87649536,40.77262497,-74.03878784,40.71214676,1
8.271481945,2015-05-25 22:13:09 UTC,-73.97891235,40.76501083,-74.0009613,40.7209549,1
8.050890833,2013-11-16 18:33:25 UTC,-73.995209,40.73926,-74.00364,40.747516,1
8.020065139,2013-11-16 18:33:25 UTC,-73.982254,40.768733,-73.988601,40.727298,1
8.30905137,2013-11-16 18:33:25 UTC,-73.974095,40.757259,-73.992243,40.725132,1
8.30860852,2013-11-16 18:33:25 UTC,-73.980588,40.733907,-73.982902,40.755318,1
7.148481857,2012-04-16 17:48:09 UTC,-73.988522,40.737147,-73.978431,40.751605,1
7.348900584,2012-04-16 17:48:09 UTC,-73.993331,40.748017,-74.004001,40.733451,1
6.856949669,2012-04-16 17:48:09 UTC,-73.978008,40.763131,-73.985303,40.7387,1
7.946209439,2014-12-29 12:55:53 UTC,-74.005858,40.745297,-74.002156,40.724568,1
8.444645271,2014-12-29 12:55:53 UTC,-73.959819,40.760277,-73.908098,40.706288,1
7.924607651,2014-12-29 12:55:53 UTC,-73.987157,40.770959,-74.002056,40.737722,1
7.364759528,2009-08-02 14:01:33 UTC,-73.972332,40.761442,-73.962807,40.774086,1
7.955204151,2009-08-02 14:01:33 UTC,-73.862126,40.768859,-74.007493,40.733003,1
7.38996541,2009-08-02 14:01:33 UTC,-73.991529,40.735208,-74.000782,40.738123,1
8.298482372,2015-01-12 15:36:37 UTC,-73.96810913,40.76234818,-73.89122009,40.75123596,1
9.442899097,2015-01-12 15:36:37 UTC,-73.78261566,40.64447021,-73.95469666,40.6875267,1
7.790894571,2015-01-12 15:36:37 UTC,-73.99458313,40.72480011,-73.99434662,40.69809341,1
7.865363693,2015-01-12 15:36:37 UTC,-74.0094223,40.71107864,-73.98642731,40.75799179,1
7.965943482,2015-01-12 15:36:37 UTC,-73.98045349,40.74541092,-73.96633911,40.75545502,1
7.918099195,2015-01-12 15:36:37 UTC,-74.00749969,40.70539856,-73.9947052,40.75039673,1
8.30944604,2015-01-12 15:36:37 UTC,-73.97337341,40.75286865,-73.97050476,40.78364182,1
7.928052704,2014-09-04 19:52:09 UTC,-73.967889,40.76249,-73.975091,40.752589,1
8.078883865,2014-09-04 19:52:09 UTC,-73.995227,40.724976,-73.988438,40.719928,1
8.155883865,2014-09-04 19:52:09 UTC,-73.984071,40.725288,-73.982809,40.73072,1
7.732686481,2014-09-04 19:52:09 UTC,-74.005733,40.740181,-73.969853,40.802573,1
6.287536258,2009-06-01 17:42:01 UTC,-73.972751,40.757693,-73.974996,40.719875,1
6.292147467,2009-06-01 17:42:01 UTC,-73.952743,40.77648,-73.975362,40.756814,1
6.500994479,2009-06-01 17:42:01 UTC,-73.981468,40.778846,-73.974622,40.790416,1
7.867458868,2010-09-21 01:35:09 UTC,-73.987672,40.719822,-73.942791,40.720984,1
7.639017061,2010-09-21 01:35:09 UTC,-73.981994,40.763277,-73.979382,40.751996,1
7.705129543,2013-05-26 15:18:37 UTC,-73.982997,40.78164,-73.913695,40.744394,1
8.121225303,2013-05-26 15:18:37 UTC,-73.966414,40.757844,-73.982007,40.736523,1
8.209986733,2009-09-20 23:07:01 UTC,-73.786994,40.833811,-73.788195,40.832286,1
7.375117366,2009-08-12 23:00:37 UTC,-73.991003,40.734792,-73.954976,40.805095,1
7.964679224,2012-07-18 09:44:53 UTC,-74.001995,40.740374,-73.986181,40.756493,1
7.599263354,2012-07-18 09:44:53 UTC,-73.990624,40.745742,-73.992184,40.732874,1
7.577113536,2012-07-18 09:44:53 UTC,-73.956118,40.784567,-73.95712,40.776885,1
7.526244709,2012-07-18 09:44:53 UTC,-74.014528,40.716762,-74.005541,40.725659,1
7.903886864,2009-09-25 21:43:49 UTC,-73.967284,40.766723,-73.985557,40.74782,1
8.176963769,2009-09-25 21:43:49 UTC,-73.973468,40.793797,-73.981078,40.748725,1
8.003801011,2009-09-25 21:43:49 UTC,-73.989622,40.741225,-73.992976,40.726265,1
8.063591989,2009-09-25 21:43:49 UTC,-74.007545,40.731879,-74.002982,40.731208,1
7.995796012,2009-09-25 21:43:49 UTC,-73.987612,40.779678,-73.978942,40.745918,1
7.846833033,2009-09-25 21:43:49 UTC,-74.003681,40.723811,-74.007696,40.740711,1
7.793020605,2009-03-22 20:58:33 UTC,-73.991563,40.759682,-73.952642,40.780725,1
8.25263591,2009-03-22 20:58:33 UTC,-73.95751,40.717647,-73.967249,40.696145,1
7.707190879,2011-12-09 21:19:25 UTC,-73.980915,40.765639,-73.983704,40.742243,1
7.664100303,2011-12-09 21:19:25 UTC,-73.95601,40.768254,-73.960158,40.804628,1
7.846712983,2011-12-09 21:19:25 UTC,-73.958229,40.765062,-73.950274,40.772242,1
8.272683404,2013-07-05 20:44:49 UTC,-73.951467,40.773494,-73.960005,40.776648,1
8.237950676,2013-12-20 15:58:29 UTC,-73.991842,40.742182,-73.959614,40.765301,1
8.255296997,2013-12-20 15:58:29 UTC,-73.992086,40.750111,-73.982725,40.770255,1
8.264220135,2013-12-20 15:58:29 UTC,-74.003304,40.727279,-73.862323,40.768185,1
8.820132994,2013-12-20 15:58:29 UTC,-73.945746,40.807543,-73.978011,40.783188,1
7.910317718,2014-10-06 14:37:25 UTC,-74.009955,40.712233,-73.994165,40.7411,1
7.971784473,2014-10-06 14:37:25 UTC,-73.977608,40.760686,-74.007794,40.712337,1
7.950623918,2014-10-06 14:37:25 UTC,-73.987062,40.766122,-73.985643,40.748253,1
8.323033828,2014-10-06 14:37:25 UTC,-73.958385,40.780516,-73.975803,40.788087,1
7.802627523,2015-01-18 23:09:25 UTC,-73.98928833,40.74209595,-73.91073608,40.70460129,1
7.642425194,2015-01-18 23:09:25 UTC,-74.00305176,40.75430298,-73.98459625,40.77455139,1
7.953564979,2014-05-01 14:11:21 UTC,-73.991316,40.750236,-73.981285,40.780953,1
8.00260445,2014-05-01 14:11:21 UTC,-73.964933,40.759988,-73.972562,40.746584,1
7.915158324,2014-05-01 14:11:21 UTC,-73.982972,40.765099,-73.980352,40.782348,1
8.065032195,2014-05-01 14:11:21 UTC,-73.977971,40.748769,-73.988125,40.741061,1
8.321610306,2014-05-01 14:11:21 UTC,-73.952316,40.783913,-73.966331,40.804133,1
8.290847273,2014-05-01 14:11:21 UTC,-73.931728,40.751955,-73.859278,40.751678,1
7.31233974,2012-05-22 14:54:45 UTC,-73.960715,40.775941,-73.969277,40.764224,1
6.989436235,2012-05-22 14:54:45 UTC,-74.011105,40.71635,-74.000455,40.723847,1
7.242467352,2009-06-17 14:41:57 UTC,-73.985383,40.768621,-73.98905,40.73906,1
6.719738663,2009-09-16 10:27:37 UTC,-73.970114,40.753282,-73.990946,40.742157,1
6.901816899,2009-09-16 10:27:37 UTC,-73.987392,40.726618,-73.987,40.726952,1
7.600420612,2014-02-06 13:26:49 UTC,-73.970795,40.756071,-73.994233,40.750332,1
8.785929074,2015-04-16 02:42:33 UTC,-73.9320755,40.69717026,-73.9006958,40.70168304,1
6.744787289,2011-06-06 07:28:25 UTC,-73.970449,40.764668,-73.870254,40.773234,1
6.461255773,2011-06-06 07:28:25 UTC,-73.984161,40.764534,-73.971491,40.763943,1
6.919305773,2011-06-06 07:28:25 UTC,-73.979019,40.76253,-73.971439,40.766463,1
6.79892993,2011-06-06 07:28:25 UTC,-74.007324,40.705582,-73.97043,40.758343,1
6.549689622,2011-06-06 07:28:25 UTC,-73.991607,40.750387,-74.001306,40.756562,1
7.595365991,2013-02-27 19:25:13 UTC,-74.013508,40.715665,-73.974745,40.763557,1
7.700593448,2013-02-27 19:25:13 UTC,-73.992242,40.753897,-73.975576,40.786925,1
7.795645644,2013-02-27 19:25:13 UTC,-73.982104,40.731339,-73.980675,40.764404,1
7.863175224,2013-02-27 19:25:13 UTC,-73.962787,40.755026,-73.971735,40.757937,1
8.009999821,2013-02-27 19:25:13 UTC,-73.959702,40.762662,-73.957979,40.774647,1
7.762062482,2013-02-27 19:25:13 UTC,-73.992079,40.734492,-74.009713,40.72284,1
7.994581147,2014-10-03 01:06:05 UTC,-73.985365,40.74493,-73.969717,40.758607,1
7.782722826,2014-10-03 01:06:05 UTC,-73.947538,40.703967,-73.95149,40.714057,1
7.178929849,2010-06-26 00:14:53 UTC,-73.981524,40.75807,-73.959256,40.77087,1
6.670669253,2009-09-15 08:28:53 UTC,-73.98161,40.728387,-73.992199,40.74358,1
6.59319513,2009-09-15 08:28:53 UTC,-73.952158,40.769755,-73.987225,40.753464,1
6.685728463,2009-09-15 08:28:53 UTC,-73.962204,40.763629,-73.970626,40.751792,1
6.660244054,2009-09-15 08:28:53 UTC,-73.984643,40.76933,-73.983048,40.761024,1
7.850029174,2011-08-09 05:27:05 UTC,-73.98361,40.726014,-73.957599,40.711445,1
6.974143301,2010-10-20 08:49:45 UTC,-74.015996,40.711539,-74.003008,40.720102,1
6.705091386,2010-10-20 08:49:45 UTC,-73.979833,40.765327,-73.990916,40.763583,1
7.133891019,2012-02-08 11:14:49 UTC,-74.009281,40.718653,-73.998245,40.720198,1
7.610644765,2012-02-08 11:14:49 UTC,-73.974881,40.756979,-73.986397,40.741872,1
7.178729956,2012-02-08 11:14:49 UTC,-73.999897,40.737769,-73.974859,40.741819,1
7.817159886,2013-08-07 02:16:45 UTC,-74.006711,40.743959,-73.908521,40.84449,1
7.893127556,2012-10-26 00:32:13 UTC,-73.976261,40.755331,-73.919631,40.775256,1
7.635627272,2012-07-18 22:34:53 UTC,-74.005001,40.741074,-73.991392,40.74636,1
6.904158949,2011-05-17 22:09:17 UTC,-73.999557,40.738563,-73.958558,40.778028,1
7.716390368,2009-04-04 00:20:37 UTC,-73.978117,40.784019,-73.923753,40.761329,1
7.421893218,2009-04-04 00:20:37 UTC,-73.970345,40.785578,-73.952208,40.803431,1
7.486307562,2009-04-04 00:20:37 UTC,-73.965311,40.790885,-73.982895,40.742901,1
6.842957715,2009-09-04 18:43:33 UTC,-73.993632,40.749627,-73.974214,40.755749,1
6.824448297,2009-09-04 18:43:33 UTC,-73.99296,40.752818,-73.961661,40.76826,1
6.538097042,2010-09-19 17:13:29 UTC,-73.993165,40.752778,-73.987205,40.722288,1
7.143164071,2010-09-19 17:13:29 UTC,-73.978527,40.748203,-73.958505,40.783477,1
6.695703024,2010-09-19 17:13:29 UTC,-74.006683,40.74924,-73.9817,40.739148,1
6.90068884,2010-09-19 17:13:29 UTC,-73.97291,40.763937,-73.962063,40.768672,1
7.085560624,2010-09-19 17:13:29 UTC,-74.000133,40.728613,-73.99042,40.773125,1
6.678281452,2010-09-19 17:13:29 UTC,-73.972688,40.764564,-73.991288,40.750916,1
8.503806419,2013-03-19 18:08:29 UTC,-73.976937,40.749262,-74.004709,40.747022,1
8.26764438,2013-03-19 18:08:29 UTC,-73.973063,40.752228,-73.949002,40.781975,1
7.784154044,2011-11-22 00:15:25 UTC,-73.980114,40.765367,-73.977521,40.753716,1
7.63237078,2011-11-22 00:15:25 UTC,-73.986419,40.74144,-74.007868,40.711512,1
7.65691816,2011-04-23 11:01:49 UTC,-73.946333,40.780503,-73.951791,40.786319,1
7.406094747,2011-04-23 11:01:49 UTC,-74.00477,40.73741,-73.991222,40.733092,1
7.388500827,2011-04-23 11:01:49 UTC,-73.979664,40.786295,-73.973848,40.791591,1
7.448454164,2012-10-19 06:56:29 UTC,-74.004151,40.720935,-74.016805,40.715494,1
7.475543643,2012-10-19 06:56:29 UTC,-73.977783,40.742138,-73.984488,40.73988,1
6.895454341,2009-12-16 14:45:21 UTC,-74.007771,40.742721,-73.994421,40.73967,1
7.00446438,2009-12-16 14:45:21 UTC,-73.978666,40.772754,-73.969209,40.762848,1
6.964143832,2009-12-16 14:45:21 UTC,-73.978239,40.755468,-73.978239,40.755468,1
7.692527861,2012-08-13 21:49:53 UTC,-73.98852,40.748328,-73.987971,40.759676,1
7.39469682,2012-08-13 21:49:53 UTC,-73.97291,40.789394,-73.976602,40.785239,1
7.596662407,2012-08-13 21:49:53 UTC,-73.986586,40.761474,-73.980872,40.764413,1
6.295767433,2010-11-08 10:01:37 UTC,-73.965679,40.75442,-73.971779,40.761931,1
6.348504491,2010-11-08 10:01:37 UTC,-73.982266,40.768804,-73.966889,40.757766,1
6.124172862,2010-11-08 10:01:37 UTC,-73.993903,40.751274,-74.003664,40.756575,1
6.10031726,2010-11-08 10:01:37 UTC,-73.99882,40.756893,-74.009971,40.721444,1
6.865255438,2010-11-08 10:01:37 UTC,-73.874434,40.774032,-73.988208,40.748675,1
6.16615301,2010-11-08 10:01:37 UTC,-73.995444,40.744839,-73.992015,40.738386,1
7.554624496,2010-12-05 16:35:49 UTC,-73.959085,40.763407,-73.955169,40.77737,1
7.356009491,2010-12-05 16:35:49 UTC,-73.991952,40.737903,-73.969573,40.757395,1
7.716595737,2014-10-15 12:10:49 UTC,-73.983184,40.744274,-73.969536,40.762686,1
7.34265672,2009-04-01 19:28:09 UTC,-73.978828,40.781733,-73.980135,40.735191,1
7.254559868,2009-04-01 19:28:09 UTC,-73.976257,40.744495,-73.989238,40.723005,1
7.554231097,2009-04-01 19:28:09 UTC,-73.96585,40.758439,-73.972377,40.746551,1
7.328666235,2009-04-01 19:28:09 UTC,-74.014787,40.70466,-73.982302,40.782299,1
7.23553703,2009-04-01 19:28:09 UTC,-73.987106,40.73634,-73.979712,40.74933,1
7.239471363,2009-04-01 19:28:09 UTC,-73.961649,40.767551,-73.985642,40.758676,1
7.877718111,2011-11-26 02:04:29 UTC,-73.978115,40.729547,-73.955607,40.770244,1
7.227945764,2011-11-26 02:04:29 UTC,-73.984499,40.76066,-73.953607,40.801587,1
6.475560827,2009-01-11 07:56:01 UTC,-73.995716,40.759663,-73.97986,40.753014,1
6.879556756,2009-01-11 07:56:01 UTC,-73.960837,40.775215,-73.958648,40.780852,1
7.141467535,2012-05-30 09:19:13 UTC,-73.991738,40.735053,-73.97837,40.72891,1
7.583850581,2014-06-10 01:06:25 UTC,-73.948341,40.7449,-73.954547,40.691149,1
7.178255358,2014-06-10 01:06:25 UTC,-73.984041,40.762327,-74.017139,40.70755,1
7.546907111,2014-06-10 01:06:25 UTC,-73.988966,40.758374,-73.960686,40.605007,1
7.839317702,2014-10-28 22:42:33 UTC,-73.984461,40.67543,-74.026932,40.633619,1
8.021479172,2014-10-28 22:42:33 UTC,-73.976489,40.751371,-73.94121,40.705572,1
6.992796564,2009-03-20 12:14:53 UTC,-73.958437,40.775546,-73.976811,40.758671,1
7.320451592,2009-03-20 12:14:53 UTC,-73.983242,40.75613,-73.978458,40.763154,1
6.99926553,2009-03-20 12:14:53 UTC,-73.99958,40.761225,-73.987718,40.741325,1
7.146266417,2009-03-20 12:14:53 UTC,-73.995301,40.749774,-73.995201,40.749763,1
6.853831405,2009-03-20 12:14:53 UTC,-73.962491,40.768017,-73.968234,40.762069,1
7.535470576,2009-03-20 12:14:53 UTC,-73.973461,40.754343,-73.97891,40.740602,1
6.963587244,2009-03-20 12:14:53 UTC,-73.988012,40.774803,-74.016043,40.707869,1
6.43940173,2010-06-20 12:42:37 UTC,-73.987574,40.765459,-73.993091,40.748663,1
6.411810465,2010-06-20 12:42:37 UTC,-73.986405,40.759664,-74.009152,40.713137,1
7.98860659,2014-08-05 16:09:05 UTC,-73.966317,40.758152,-73.958534,40.769827,1
7.986800442,2014-11-06 01:40:49 UTC,-73.980066,40.77067,-73.975114,40.777353,1
7.968716961,2014-11-06 01:40:49 UTC,-73.990667,40.724494,-73.977593,40.687579,1
7.963131912,2014-11-06 01:40:49 UTC,-73.984668,40.748194,-74.005409,40.738184,1
8.341397566,2014-07-19 21:05:37 UTC,-73.982874,40.739409,-73.977047,40.74353,1
8.270836521,2014-07-19 21:05:37 UTC,-74.002809,40.760574,-73.975198,40.74816,1
8.176997566,2014-07-19 21:05:37 UTC,-73.997557,40.751307,-73.9625,40.76505,1
8.399814233,2014-07-19 21:05:37 UTC,-73.985224,40.723697,-73.985909,40.740084,1
7.503491954,2015-02-19 11:39:21 UTC,-73.9861908,40.75645447,-73.97491455,40.7608757,1
7.589091957,2015-02-19 11:39:21 UTC,-73.98238373,40.77285385,-73.98173523,40.75501251,1
7.473829764,2015-02-19 11:39:21 UTC,-73.9720993,40.75419617,-73.96342468,40.76365662,1
8.169186598,2012-10-02 14:17:13 UTC,-73.979168,40.756402,-73.986985,40.745353,1
7.866667316,2012-10-02 14:17:13 UTC,-73.985415,40.768877,-73.960027,40.763775,1
7.324556915,2012-04-17 09:47:57 UTC,-74.006466,40.736698,-73.993648,40.747341,1
7.544720409,2012-04-17 09:47:57 UTC,-74.007552,40.705598,-74.00319,40.750385,1
7.752415074,2012-04-17 09:47:57 UTC,-73.976826,40.751737,-73.885219,40.772139,1
8.257453551,2011-04-16 00:01:17 UTC,-73.997463,40.721072,-73.931555,40.705068,1
7.377548276,2011-04-16 00:01:17 UTC,-73.971712,40.794476,-73.963901,40.795299,1
6.923684867,2010-06-18 08:54:37 UTC,-73.987141,40.771042,-73.984731,40.742177,1
6.976330268,2010-06-18 08:54:37 UTC,-74.002424,40.739848,-73.965226,40.80082,1
6.573275789,2010-06-18 08:54:37 UTC,-73.958839,40.815284,-73.952729,40.783472,1
8.111539712,2012-10-20 00:36:37 UTC,-73.957544,40.717907,-73.955038,40.734148,1
7.85443484,2012-10-20 00:36:37 UTC,-73.992466,40.758269,-73.948565,40.639953,1
7.38309266,2012-10-20 00:36:37 UTC,-73.976816,40.780038,-73.968324,40.786633,1
8.384028179,2014-06-19 22:37:09 UTC,-73.986264,40.756778,-73.989595,40.771297,1
8.544461124,2014-06-19 22:37:09 UTC,-73.983278,40.730535,-73.973029,40.755788,1
8.337345974,2014-06-19 22:37:09 UTC,-73.988514,40.737408,-73.946425,40.77482,1
7.094790625,2011-05-11 13:24:37 UTC,-73.962233,40.76452,-73.978196,40.749645,1
6.786221066,2011-05-11 13:24:37 UTC,-74.001073,40.741482,-73.988362,40.759456,1
6.666754399,2011-05-11 13:24:37 UTC,-73.994346,40.732181,-73.995159,40.739841,1
7.746011397,2014-04-09 08:42:05 UTC,-74.000167,40.719471,-73.986404,40.740075,1
7.828322386,2014-04-09 08:42:05 UTC,-73.961295,40.74491,-73.962252,40.735151,1
7.762437853,2014-10-13 00:42:05 UTC,-73.99859,40.73484,-73.95403,40.778876,1
8.032800198,2013-12-08 10:41:05 UTC,-73.975464,40.759844,-73.981185,40.767777,1
8.039566591,2013-12-08 10:41:05 UTC,-73.989125,40.716789,-73.964932,40.680453,1
8.053522884,2013-12-08 10:41:05 UTC,-74.005634,40.74562,-73.974271,40.756268,1
8.01514886,2013-12-08 10:41:05 UTC,-73.983593,40.753346,-73.981336,40.764195,1
8.005313017,2013-12-08 10:41:05 UTC,-73.954306,40.787365,-73.976177,40.759618,1
7.990932193,2013-12-08 10:41:05 UTC,-73.986409,40.740058,-73.978558,40.758794,1
8.07859325,2013-02-14 02:02:13 UTC,-73.97854,40.751669,-73.986632,40.74526,1
7.627505724,2009-07-04 13:00:57 UTC,-74.001793,40.740602,-73.986466,40.772138,1
7.562206789,2009-07-04 13:00:57 UTC,-74.001624,40.730758,-73.992518,40.75371,1
8.06893891,2013-03-20 03:01:29 UTC,-73.988187,40.728022,-73.980166,40.726988,1
7.053990298,2010-08-25 12:03:21 UTC,-73.978259,40.752193,-73.945279,40.773469,1
6.977350871,2010-08-25 12:03:21 UTC,-73.956437,40.768069,-73.968291,40.765286,1
8.176126181,2013-09-08 03:47:57 UTC,-73.99982,40.738531,-73.946118,40.726009,1
8.264630255,2013-09-08 03:47:57 UTC,-74.004698,40.740596,-73.981599,40.732515,1
8.418569866,2012-12-19 16:29:33 UTC,-73.97873,40.744792,-73.964008,40.765231,1
8.151716751,2012-12-19 16:29:33 UTC,-73.97317,40.755449,-73.977253,40.750079,1
7.978219649,2009-05-15 21:19:13 UTC,-73.990761,40.755819,-73.953763,40.779094,1
7.695537573,2009-05-15 21:19:13 UTC,-73.982558,40.686214,-73.997955,40.677999,1
6.746421102,2012-06-06 17:33:05 UTC,-73.966405,40.768034,-73.971148,40.794467,1
6.751783641,2012-06-06 17:33:05 UTC,-73.974502,40.761065,-73.962233,40.763744,1
7.126021043,2012-06-06 17:33:05 UTC,-73.972802,40.764493,-73.995699,40.73344,1
7.084885517,2012-06-06 17:33:05 UTC,-73.980795,40.76435,-74.001558,40.762138,1
7.509493038,2011-09-20 00:07:17 UTC,-74.004032,40.747823,-73.980946,40.779577,1
6.746696641,2010-01-29 08:32:53 UTC,-73.93906,40.802167,-73.947783,40.795358,1
6.670829939,2010-01-29 08:32:53 UTC,-74.001908,40.740496,-73.974303,40.759254,1
7.082672357,2010-01-29 08:32:53 UTC,-74.007382,40.711527,-74.009398,40.71391,1
6.723627966,2010-01-29 08:32:53 UTC,-73.945669,40.782263,-73.961358,40.806242,1
6.487463655,2010-01-29 08:32:53 UTC,-73.952873,40.768048,-73.967238,40.761117,1
6.809446606,2010-01-29 08:32:53 UTC,-73.981534,40.74696,-73.98798,40.755971,1
7.969593472,2015-05-15 01:51:49 UTC,-73.91418457,40.68730164,-73.91449738,40.68746185,1
8.312608577,2015-05-15 01:51:49 UTC,-73.97682953,40.76490021,-73.95729065,40.80168152,1
8.083612799,2015-05-15 01:51:49 UTC,-73.9739151,40.76080704,-73.99752808,40.76108932,1
8.165210709,2015-05-15 01:51:49 UTC,-73.97218323,40.79854584,-73.9677887,40.80182648,1
7.95942577,2011-07-26 05:14:29 UTC,-73.9452,40.7785,-73.7864,40.6386,1
7.697904808,2011-09-09 03:00:05 UTC,-73.969377,40.753828,-73.965341,40.690533,1
7.622905448,2011-09-09 03:00:05 UTC,-74.006299,40.741497,-74.006592,40.74424,1
7.041202323,2012-11-12 10:06:17 UTC,-73.967724,40.765983,-73.974884,40.758752,1
6.966899633,2012-11-12 10:06:17 UTC,-73.978867,40.744892,-73.964432,40.767152,1
7.208911345,2012-11-12 10:06:17 UTC,-73.96996,40.762886,-73.979814,40.755461,1
6.716218319,2012-11-12 10:06:17 UTC,-74.007063,40.742777,-73.979631,40.756859,1
8.057792085,2012-01-05 22:37:13 UTC,-73.97391,40.787408,-73.977082,40.751912,1
8.07608841,2012-01-05 22:37:13 UTC,-73.981308,40.753718,-73.957087,40.720421,1
8.171793127,2012-12-07 02:02:01 UTC,-73.989352,40.758022,-73.943575,40.721932,1
8.434695807,2012-12-07 02:02:01 UTC,-73.995523,40.721746,-73.954825,40.725441,1
6.994842803,2011-08-18 08:36:13 UTC,-73.974153,40.756772,-73.971746,40.762924,1
6.793868332,2011-08-18 08:36:13 UTC,-73.957204,40.774156,-73.969204,40.763911,1
6.744292009,2011-08-18 08:36:13 UTC,-73.997058,40.756258,-73.996309,40.725715,1
6.754080545,2011-08-18 08:36:13 UTC,-73.977721,40.754032,-73.982068,40.768843,1
6.987463862,2011-08-18 08:36:13 UTC,-73.986202,40.718,-73.996207,40.763707,1
8.463117253,2014-05-16 15:30:05 UTC,-73.959682,40.780322,-73.976348,40.788348,1
8.027600904,2014-05-16 15:30:05 UTC,-73.981582,40.771296,-73.961802,40.779681,1
7.969307247,2014-03-15 07:19:25 UTC,-73.985137,40.7363,-73.951945,40.774733,1
6.262205239,2009-12-21 17:23:09 UTC,-74.006117,40.734733,-74.001703,40.724409,1
8.752977705,2013-12-01 22:23:57 UTC,-73.96666,40.757033,-73.959625,40.77133,1
8.310662576,2013-12-01 22:23:57 UTC,-74.003667,40.748178,-73.970485,40.798983,1
8.086518632,2014-01-03 15:48:49 UTC,-73.99086,40.734621,-73.972307,40.747213,1
8.338765202,2014-01-03 15:48:49 UTC,-73.969472,40.761503,-73.976126,40.750354,1
7.72955402,2013-01-19 20:19:45 UTC,-74.007149,40.736329,-73.959267,40.771899,1
8.070443116,2013-01-19 20:19:45 UTC,-73.980289,40.749181,-73.995594,40.760413,1
8.239785913,2013-01-19 20:19:45 UTC,-73.989053,40.740483,-74.00206,40.739622,1
8.320567336,2012-08-31 03:00:21 UTC,-73.990137,40.731956,-74.004583,40.730942,1
7.963690003,2012-07-21 16:32:41 UTC,-74.002576,40.733876,-74.005664,40.745171,1
8.097707855,2012-07-21 16:32:41 UTC,-73.987573,40.728822,-73.990677,40.72457,1
7.666548227,2012-12-20 23:43:09 UTC,-73.983648,40.741096,-73.969159,40.80195,1
7.90192862,2012-12-20 23:43:09 UTC,-73.983928,40.724576,-73.97835,40.740829,1
8.083347213,2012-12-20 23:43:09 UTC,-73.979735,40.739939,-73.961847,40.720268,1
7.68839798,2012-12-20 23:43:09 UTC,-73.966724,40.764105,-73.95588,40.776395,1
7.216701589,2009-06-13 18:40:13 UTC,-73.970815,40.755752,-74.00043,40.721031,1
7.407786288,2009-06-13 18:40:13 UTC,-73.99235,40.712881,-73.985649,40.746341,1
8.248193332,2014-11-16 09:12:45 UTC,-73.982009,40.772484,-73.984942,40.730723,1
